% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Jan 30 2017, 18:25
% Dimension:          2
% Nodes:              4862
% Expressions:        16
% Description:        power density, Dependent variable Tp4, Dependent variable Flux1, Dependent variable Flux2, Dependent variable Flux3, Dependent variable Flux4, Dependent variable Flux5, Dependent variable Flux6, Dependent variable Flux7, Dependent variable Flux8, Dependent variable Conc1, Dependent variable Conc2, Dependent variable Conc3, Dependent variable Conc4, Dependent variable Conc5, Dependent variable Conc6
% Length unit:        m
% r                       z                        Pdensity (W/m^3)         Tp4 (K)                  Flux1 (1/(m^2*s))        Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.39                      0.53                     0                        NaN                      0.003421879966012867     0.06316367346956918      0.37200672828322834      0.17328714440507095      0.23709263353983465      0.6236366368325269       0.8884590717491914       0.2619018249803735       1.6176852125533204E-4    3.31192200813982E-4      9.274332453430785E-5     9.134674161719092E-5     6.28365506867742E-6      3.4512354014526037E-7
0.41000000000000003       0.53                     0                        NaN                      0.003039517800035251     0.05811646120788175      0.35469544405062764      0.16664276680364604      0.2329681466320388       0.6229354064280549       0.8890693907918638       0.26218137320925755      1.0419518426513303E-4    2.1332105976613392E-4    5.9736021039351155E-5    5.88364812941565E-5      4.047305326516362E-6     2.2229424229520877E-7
0.43                      0.53                     0                        NaN                      0.0027236769959308868    0.05350311290121088      0.33744188545223475      0.15989028789179605      0.22864039471995767      0.6222338969324429       0.8896412850815505       0.2624401235233583       1.5654130852794525E-4    3.2049041486779294E-4    8.974651722826393E-5     8.83950619783999E-5      6.080611846828E-6        3.3397159199386046E-7
0.45                      0.53                     0                        NaN                      0.0024395767470164007    0.04920720116151174      0.3201758877452272       0.15301191367076344      0.22414481621118756      0.6214444279636          0.8902071706953877       0.2627061034367378       2.3505657621843745E-4    4.8123642467318264E-4    1.3476001488411487E-4    1.3273072020827056E-4    9.13041941113906E-6      5.014792562199888E-7
0.47000000000000003       0.53                     0                        NaN                      0.0022036131767468655    0.04531317123842014      0.3031751365122078       0.1460983143665384       0.21977816850715548      0.6200003672329406       0.8909549083843541       0.26312180156521325      1.514326239738815E-4     3.1003129422061684E-4    8.681766317270194E-5     8.551031231052587E-5     5.882172673722444E-6     3.2307251666633733E-7
0.49                      0.53                     0                        NaN                      0.0019569425733670454    0.0414378013917696       0.28606319507837896      0.1391295432936374       0.214903781859576        0.6191286884831553       0.8920123921319871       0.26355948315324584      5.370209664263051E-5     1.0994546675323404E-4    3.078788715166103E-5     3.032426524177119E-5     2.0859772293674695E-6    1.145702363024886E-7
0.51                      0.53                     0                        NaN                      0.0017273389613827153    0.037683709837389445     0.2688904020035284       0.13210943860503627      0.2095018310030955       0.6188607313164487       0.8933236775877433       0.26399163776859846      -1.897727861563194E-5    -3.885259394966549E-5    -1.0879841737871606E-5   -1.0716006753646643E-5   -7.371438648104013E-7    -4.048689774330223E-8
0.53                      0.53                     0                        NaN                      0.001514802340793876     0.03405089657527969      0.25165675728765613      0.12503800030073517      0.20357231593771408      0.6191964957328214       0.8948887647516227       0.26441826541127117      -6.660550180090542E-5    -1.3636288788808102E-4   -3.8185523495895776E-5   -3.761050367572739E-5    -2.587190608811152E-6    -1.4209888547103432E-7
0.55                      0.53                     0                        NaN                      0.0013185523604946105    0.030534336842407576     0.2343814718378004       0.11792624108516599      0.19714578184117929      0.6201375416953395       0.89676136229575         0.26486175192143946      -9.162751917761387E-5    -1.8759100655721059E-4   -5.253086744824811E-5    -5.173982709609405E-5    -3.559133265500956E-6    -1.9548187464354114E-7
0.5700000000000001        0.53                     0                        NaN                      0.0011319736991592412    0.027139252777031386     0.2175234788307191       0.11097375085166822      0.1906056557406237       0.6214866069308502       0.8994615675234731       0.2655618196311046       -1.3708148321829968E-4   -2.8064989260954346E-4   -7.859002720122839E-5    -7.740657286641655E-5    -5.32472418096049E-6     -2.924552095150175E-7
0.59                      0.53                     0                        NaN                      9.79245194677365E-4      0.024064945043912808     0.20075755584557536      0.10393618804762267      0.1831190377815088       0.6230033939353175       0.901384328188756        0.26587040665143313      -1.4755972916328134E-4   -3.021022327079683E-4    -8.459729831111187E-5    -8.332338299430827E-5    -5.731735895799062E-6    -3.148099254200786E-7
0.61                      0.53                     0                        NaN                      8.603668470489752E-4     0.021311413643051717     0.18408370288236864      0.0968135526730291       0.17468592796383436      0.6246879027087416       0.9025296442915994       0.2657875129824248       -1.2306225701255917E-4   -2.519480268524859E-4    -7.055268077789876E-5    -6.949025747976947E-5    -4.780168410016685E-6    -2.6254602235872523E-7
0.63                      0.53                     0                        NaN                      7.753386562740782E-4     0.018878658574448218     0.16750191994109934      0.0896058447278877       0.16530632628760067      0.6265401332511222       0.9028975158320023       0.2653131386240799       -6.358906676613371E-5    -1.3018727504309735E-4   -3.645617460158939E-5    -3.59071963228004E-5     -2.470021723613381E-6    -1.3566350033095846E-7
0.65                      0.53                     0                        NaN                      7.241606223526696E-4     0.01676667983810223      0.15101220702176713      0.08231306421219832      0.15498023275280748      0.6285600855624592       0.902487942809965        0.26444728357639813      3.0859841575996185E-5    6.318002272019977E-5     1.7692220217816963E-5    1.7425800476599552E-5    1.1987041634108974E-6    6.58376406632242E-8
0.67                      0.53                     0                        NaN                      7.068327452847512E-4     0.014975477434013793     0.13461456412437214      0.07493521112596098      0.14370764735945485      0.6307477596427532       0.901300925225488        0.2631899478393796       1.6028446801383126E-4    3.2815386643740693E-4    9.189250368032067E-5     9.050873291843084E-5     6.226009251056177E-6     3.4195740062382427E-7
0.01                      0.55                     0                        NaN                      0.02788368009190263      0.22272507564251304      0.6533636645902604       0.26450952605058353      0.29089195560018566      0.646356661331589        0.8928953980595702       0.2604060594678286       8.855042437688376E-4     0.0018129120365823676    5.076674177341118E-4     5.00022666516227E-4      3.439608142866685E-5     1.8891707549257198E-6
0.03                      0.55                     0                        NaN                      0.025845977174448358     0.21894821913938975      0.6544884793281363       0.2651488402749093       0.29101220099276875      0.6470410071175959       0.8951016586797588       0.26140205263142513      -0.0014311419634915558   -0.002930007969955334    -8.204863501550308E-4    -8.081309895281831E-4    -5.5590558553086E-5      -3.0532564497579267E-6
0.05                      0.55                     0                        NaN                      0.024114602430681482     0.214248053371355        0.6531618219070121       0.265099589561239        0.2908667161501192       0.6477079518434345       0.8970838179161482       0.2622267687913288       -0.0022346958532448533   -0.00457514127002411     -0.0012811709048501185   -0.0012618782882806209   -8.680340165210974E-5    -4.767590987633982E-6
0.06999999999999999       0.55                     0                        NaN                      0.022689555860601993     0.2086245783384088       0.6493836923268885       0.2643617739095728       0.29045550107223705      0.6483574955091044       0.8988418757687386       0.26288020794753975      -0.0015251574254910726   -0.003122487863623997    -8.74386246351162E-4     -8.612192297410953E-4    -5.924244786840506E-5    -3.2538328587024813E-6
