% r                       z                        Pdensity (W/m^3)         Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Flux21 (1/(m^2*s))       Flux22 (1/(m^2*s))       Flux23 (1/(m^2*s))       Flux24 (1/(m^2*s))       Flux25 (1/(m^2*s))       Flux26 (1/(m^2*s))       Flux27 (1/(m^2*s))       Flux28 (1/(m^2*s))       Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.13                      0.03                     0                        3.8027701468652087E-4    0.0053087647487726555    0.003554099818659432     0.009927625878590935     0.0551695666935958       0.07876200260317685      0.02284574046490309      6.22326290683829E-5      2.025718973018974E-5     5.867023342165167E-5     2.8386218207409728E-5    5.746673414277565E-5     -6.621911304193662E-5    -4.551440226668397E-5    -4.852745335521473E-6    2.4092406924560154E-8    4.932490703588038E-8     1.3812390055110541E-8    1.3604395052856911E-8    9.3583333588865E-10      5.139972043943201E-11
0.15000000000000002       0.03                     0                        3.8715535455449164E-4    0.00491393563572615      0.0033225754160691383    0.009665003238524577     0.0555627658633006       0.07941894601257697      0.023014133844227628     4.250880992947352E-5     1.3111999873903698E-5    5.316827269478903E-5     2.733953610880834E-5     4.0839362145135E-5       -4.593822716390518E-5    -4.33323866620017E-5     -7.018654439592503E-6    1.573473097865722E-8     3.221405587192172E-8     9.020860488118816E-9     8.88501912467124E-9      6.111919754292507E-10    3.356911478479926E-11
0.17                      0.03                     0                        3.9403369442246236E-4    0.004519106522679644     0.003091051013478844     0.009402380598458219     0.05595596503300538      0.08007588942197708      0.023182527223552154     2.2784990790564163E-5    5.966810017617662E-6     4.766631196792639E-5     2.629285401020695E-5     2.421199014749437E-5     -2.5657341285873743E-5   -4.115037105731944E-5    -9.18456354366353E-6     7.377055032754289E-9     1.5103204707963076E-8    4.229330921127097E-9     4.165643196485569E-9     2.865506149698517E-10    1.5738509130166515E-11
0.19                      0.03                     0                        3.8913464725079654E-4    0.004179837112852277     0.002885565662323011     0.00922723022900001      0.05617619834579775      0.0804875972256825       0.02329827176085308      1.4036108368597706E-5    3.338982701586948E-6     4.3988348864253905E-5    2.5446243303046946E-5    1.9720471664954937E-5    -2.406851325716932E-5    -3.7506120724788174E-5   -8.83174092176184E-6     -8.715589369033026E-8    -1.7843615074931323E-7   -4.996724499225464E-8    -4.921480915795626E-8    -3.385439694339191E-9    -1.8594192702951038E-10
0.21000000000000002       0.03                     0                        3.7290959910263403E-4    0.003916116295353924     0.00271641025880376      0.009117752034800863     0.05608264811161968      0.08046018351184697      0.023297921824119328     1.1588602589375742E-5    4.388863686769857E-6     4.106299533573393E-5     2.3931677047143394E-5    1.5116221684017086E-5    -1.869569638251339E-5    -3.277075802534662E-5    -8.299477641445787E-6    -5.8752854689999256E-8   -1.2028599320736856E-7   -3.3683531428411475E-8   -3.317630522299669E-8    -2.282166334384498E-9    -1.2534572886555492E-10
0.23                      0.03                     0                        3.553188586265292E-4     0.0036710176913125362    0.002556080414105293     0.009001310017633773     0.05582936447737133      0.08017327322537633      0.023221764363023846     1.0202726635638758E-5    4.322038384136056E-6     3.8337999382239516E-5    2.2621168181422143E-5    1.3468261947850022E-5    -1.6795212271127214E-5   -2.9611781332199188E-5   -7.60417368527029E-6     -7.836706335726915E-8    -1.6044258786081495E-7   -4.492853080032908E-8    -4.425197085467294E-8    -3.044050789739403E-9    -1.6719147907619996E-10
0.25                      0.03                     0                        3.377557795692949E-4     0.0034257930117532137    0.002395688889993036     0.008884611843047513     0.055576061827610136     0.07988609213810587      0.023145489713991066     8.804646331239549E-6     4.235851097207747E-6     3.561217626881118E-5     2.1314447999051247E-5    1.1843843887119448E-5    -1.4936405486711415E-5   -2.646694404611469E-5    -6.907748292874821E-6    -9.87621240934363E-8     -2.0219783788430114E-7   -5.662119957218339E-8    -5.576856462011277E-8    -3.836266270083212E-9    -2.107031308371362E-10
0.27                      0.03                     0                        3.2019270051206043E-4    0.0031805683321938895    0.0022352973658807777    0.008767913668461249     0.05532275917784894      0.07959891105083536      0.023069215064958275     7.406566026840338E-6     4.149663810279433E-6     3.288635315538285E-5     2.0007727816680337E-5    1.0219425826388878E-5    -1.3077598702295624E-5   -2.3322106760030183E-5   -6.211322900479352E-6    -1.1915718482960352E-7   -2.4395308790778743E-7   -6.831386834403774E-8    -6.728515838555263E-8    -4.628481750427023E-9    -2.5421478259807255E-10
0.29000000000000004       0.03                     0                        3.0422022608312836E-4    0.002936819091606892     0.0020766174393660234    0.008639831843429289     0.05505298937205436      0.0792611627554591       0.02297627064349101      6.04377427258226E-6      2.763658253333029E-6     3.1206540093731646E-5    1.9156681647814597E-5    1.2580714521677793E-5    -1.7303472089174946E-5   -2.2258125789117982E-5   -5.319780595049726E-6    -1.806841306589408E-7    -3.699185380488432E-7    -1.0358781076728851E-7   -1.0202792526970083E-7   -7.018403485636143E-9    -3.8547887028439444E-10
0.31                      0.03                     0                        2.8653180154071203E-4    0.0027302959447645424    0.0019379695003972318    0.008515016023529876     0.05461224002595233      0.07868006107578922      0.022813412693353262     5.39377589582097E-6      2.423821074107023E-6     2.9314438045458987E-5    1.804039685064669E-5     1.2468884863275481E-5    -1.6922456360468178E-5   -2.043956530629603E-5    -4.731629659729629E-6    -1.7486268977730914E-7   -3.5800017591921143E-7   -1.0025032720279279E-7   -9.874069947368317E-8    -6.792278364265136E-9    -3.7305917162964866E-10
0.33                      0.03                     0                        2.687857930301429E-4     0.002548230889783347     0.0018135572495673968    0.008381683878886503     0.05402345311855197      0.077880783998476        0.02258685476476527      5.0270533775738465E-6    2.444194293667107E-6     2.736759653554844E-5     1.6879103112770494E-5    1.1527009259593406E-5    -1.5066741519301925E-5   -1.8375326504644488E-5   -4.2683973148724125E-6   -1.6010051315787664E-7   -3.2777725167254863E-7   -9.17870407338026E-8     -9.040485809429495E-8    -6.218863801162358E-9    -3.4156494385521865E-10
0.35000000000000003       0.03                     0                        2.518105051012327E-4     0.002364624899303438     0.0016889228724500343    0.008241884375482388     0.053424229015189305     0.07705977690556477      0.022353315246163193     4.54736491704197E-6      2.100714561544839E-6     2.5602921604833487E-5    1.5847291970633142E-5    1.1571737944427719E-5    -1.491023445770708E-5    -1.6726078891145795E-5   -3.7322098713039615E-6   -1.6982063274179298E-7   -3.476774632352863E-7    -9.735967129312236E-8    -9.589357274180513E-8    -6.596427236975822E-9    -3.62302242159019E-10
0.37                      0.03                     0                        2.3483521717232236E-4    0.002181018908823528     0.0015642884953326705    0.008102084872078271     0.052825004911826595     0.0762387698126535       0.02211977572756111      4.067676456510092E-6     1.7572348294225694E-6    2.383824667411852E-5     1.4815480828495783E-5    1.161646662926203E-5     -1.4753727396112232E-5   -1.5076831277647091E-5   -3.1960224277355093E-6   -1.7954075232570935E-7   -3.6757767479802404E-7   -1.0293230185244214E-7   -1.013822873893153E-7    -6.973990672789287E-9    -3.830395404628193E-10
0.39                      0.03                     0                        2.1785992924341213E-4    0.0019974129183436182    0.0014396541182153074    0.007962285368674155     0.05222578080846389      0.07541776271974225      0.021886236208959027     3.5879879959782167E-6    1.413755097300302E-6     2.207357174340356E-5     1.3783669686358434E-5    1.166119531409634E-5     -1.4597220334517388E-5   -1.3427583664148395E-5   -2.6598349841670592E-6   -1.892608719096257E-7    -3.874778863607617E-7    -1.085049324117619E-7    -1.0687100203682548E-7   -7.35155410860275E-9     -4.0377683876661964E-10
0.41000000000000003       0.03                     0                        2.0088464131450174E-4    0.0018138069278637078    0.001315019741097944     0.007822485865270037     0.05162655670510121      0.074596755626831        0.021652696690356944     3.1082995354463373E-6    1.0702753651780315E-6    2.030889681268859E-5     1.2751858544221073E-5    1.1705923998930653E-5    -1.4440713272922538E-5   -1.1778336050649686E-5   -2.1236475405986045E-6   -1.989809914935421E-7    -4.0737809792349955E-7   -1.1407756297108171E-7   -1.1235971668433572E-7   -7.729117544416216E-9    -4.245141370704201E-10
0.43                      0.03                     0                        1.8562590853264189E-4    0.001664864151786733     0.0012114945571799498    0.007688802212817888     0.05096293325434886      0.07368080117868607      0.021391304223599493     2.8088228133879607E-6    1.1102324829740352E-6    1.8492115808351212E-5    1.1705183167928223E-5    1.0414239654031309E-5    -1.2033981570329311E-5   -9.9179101074628E-6      -1.7844896171197185E-6   -1.822880517815968E-7    -3.7320228053732164E-7   -1.0450735293811124E-7   -1.0293362043974169E-7   -7.080705390938401E-9    -3.8890074081686387E-10
0.45                      0.03                     0                        1.7183553058337502E-4    0.0015513582065889552    0.0011303474070313477    0.007549002898260444     0.0501533593796471       0.07255123015654898      0.021067205339602664     2.6536458905075257E-6    1.664069127737453E-6     1.6675313232882796E-5    1.065217111410596E-5     7.545527065354106E-6     -7.105270134328135E-6    -7.767302843985617E-6    -1.6825299070610767E-6   -1.2295714800776707E-7   -2.517328349081426E-7    -7.049242085546599E-8    -6.943090498629374E-8    -4.776085608705277E-9    -2.623217785345652E-10
0.47000000000000003       0.03                     0                        1.592954557358457E-4     0.001439531436742373     0.001051515856209435     0.0073932637942914995    0.0492621184181998       0.07129278406933054      0.020704772822362806     2.4573283799626655E-6    1.7904406400017596E-6    1.5252934641164248E-5    9.804934009597122E-6     6.176265056391636E-6     -4.707827363891573E-6    -6.288634940922539E-6    -1.4885918664208877E-6   -9.349272827586573E-8    -1.9140968958302165E-7   -5.3600208327308755E-8   -5.27930652183065E-8     -3.63158450949715E-9     -1.9946118756613246E-10
0.49                      0.03                     0                        1.468916909779878E-4     0.0013208346650140062    9.6877076497349E-4       0.007233463821895079     0.04837454661977045      0.07003640854790004      0.02034277175230301      2.2169934493681683E-6    1.6558459925131777E-6    1.396811648674394E-5     9.031185367515403E-6     5.670460970920808E-6     -3.7357190498086264E-6   -5.10879927352855E-6     -1.2116467475987454E-6   -8.382613944724617E-8    -1.7161907269618503E-7   -4.805826742363107E-8    -4.7334578083755714E-8   -3.256100395416001E-9    -1.7883809395204133E-10
0.51                      0.03                     0                        1.3448792622012976E-4    0.001202137893285638     8.860256737375438E-4     0.007073663849498655     0.04748697482134105      0.06878003302646955      0.019980770682243205     1.9766585187736678E-6    1.5212513450245933E-6    1.268329833232362E-5     8.257436725433673E-6     5.164656885449972E-6     -2.7636107357256677E-6   -3.928963606134544E-6    -9.34701628776599E-7     -7.415955061862648E-8    -1.5182845580934817E-7   -4.251632651995331E-8    -4.187609094920486E-8    -2.8806162813348477E-9   -1.582150003379499E-10
0.53                      0.03                     0                        1.2208416146227173E-4    0.0010834411215572702    8.032805825015984E-4     0.006913863877102234     0.0465994030229117       0.06752365750503905      0.019618769612183402     1.7363235881791682E-6    1.3866566975360106E-6    1.1398480177903305E-5    7.483688083351945E-6     4.658852799979139E-6     -1.7915024216427105E-6   -2.7491279387405427E-6   -6.577565099544537E-7    -6.449296179000681E-8    -1.3203783892251137E-7   -3.697438561627556E-8    -3.641760381465401E-8    -2.5051321672536954E-9   -1.375919067238585E-10
0.55                      0.03                     0                        1.096803967044138E-4     9.647443498289033E-4     7.20535491265653E-4      0.006754063904705811     0.045711831224482344     0.06626728198360857      0.0192567685421236       1.4959886575846694E-6    1.252062050047428E-6     1.0113662023482995E-5    6.709939441270223E-6     4.153048714508308E-6     -8.193941075597609E-7    -1.5692922713465478E-6   -3.808113911323102E-7    -5.482637296138722E-8    -1.122472220356747E-7    -3.1432444712597856E-8   -3.095911668010321E-8    -2.1296480531725455E-9   -1.169688131097673E-10
0.5700000000000001        0.03                     0                        9.881784367195939E-5     8.60586585834452E-4      6.474546247835655E-4     0.0065954149263088855    0.04480938026457064      0.06498311475804378      0.018886138897822716     1.2892778076412037E-6    1.0608024861993282E-6    9.082170876878516E-6     6.052993584420047E-6     4.034946862038505E-6     -5.150285312972419E-7    -6.839798739344677E-7    -1.1830369192778014E-7   -5.907593177608304E-8    -1.2094743593023164E-7   -3.386875438039099E-8    -3.3358738980046075E-8   -2.294715778205769E-9    -1.260349946561043E-10
0.59                      0.03                     0                        9.092705246936255E-5     7.93940060697854E-4      5.988408052401152E-4     0.0064346234773489065    0.04379867326327232      0.06353535707311442      0.01846720639929015      1.204667056872516E-6     1.1715148435363962E-6    8.216459123459402E-6     5.507288852276442E-6     3.2429060147602425E-6    7.592567670226516E-7     1.924584430334006E-7     -1.9077441129251627E-9   -3.6281054166071076E-8   -7.42789887913147E-8     -2.0800249361615674E-8   -2.0487027110029694E-8   -1.4092830183429659E-9   -7.740347600898706E-11
0.61                      0.03                     0                        8.414772013228367E-5     7.392158636321868E-4     5.583308860295177E-4     0.006264011718791473     0.04269087470160744      0.061943703303279855     0.018006093026851626     1.1527212340230526E-6    1.334778298701571E-6     7.426497192323985E-6     5.01925935550867E-6      2.314401020904042E-6     2.206843262840976E-6     9.860444724398548E-7     6.37156145694845E-8      -8.985887870851724E-9    -1.8397003057954054E-8   -5.1516890218704045E-9   -5.074111892536611E-9    -3.4904330847608146E-10  -1.9170858516050695E-11
0.63                      0.03                     0                        7.6877285240421E-5       6.717520793887758E-4     5.100092187151234E-4     0.006086494797795632     0.04157949696453651      0.06034482020276437      0.01754278447066361      1.040799100070531E-6     1.1962446555046334E-6    6.772211424263845E-6     4.5819760948307075E-6    2.2722212834259816E-6    2.2574111076656874E-6    1.4413048343888574E-6    2.120582984142948E-7     -1.6800003516204638E-8   -3.439501143385182E-8    -9.63159065923355E-9     -9.486552565689978E-9    -6.525708860364465E-10   -3.5841810526374335E-11
0.65                      0.03                     0                        6.960685034855829E-5     6.042882951453642E-4     4.616875514007288E-4     0.005908977876799789     0.04046811922746554      0.05874593710224885      0.017079475914475582     9.288769661180081E-7     1.0577110123076944E-6    6.117925656203698E-6     4.14469283415274E-6      2.230041545947919E-6     2.307978952490397E-6     1.8965651963378608E-6    3.6040098225910546E-7    -2.4614119161557578E-8   -5.039301980974965E-8    -1.4111492296596717E-8   -1.3898993238843358E-8   -9.560984635968127E-10   -5.2512762536698065E-11
0.67                      0.03                     0                        6.233641545669569E-5     5.368245109019539E-4     4.1336588408633513E-4    0.005731460955803948     0.0393567414903946       0.05714705400173336      0.016616167358287567     8.169548321654875E-7     9.19177369110758E-7      5.463639888143564E-6     3.7074095734747808E-6    2.187861808469858E-6     2.3585467973151045E-6    2.3518255582868547E-6    5.087436661039133E-7     -3.242823480691037E-8    -6.639102818564717E-8    -1.8591393933959796E-8   -1.8311433911996652E-8   -1.259626041157173E-9    -6.918371454702147E-11
0.01                      0.05                     0                        2.5414932015741404E-4    0.012288952787795763     0.0077901864547671364    0.021482201696534704     0.08394411372501573      0.12352721305123561      0.03658970532098222      2.8087486961149444E-4    2.639412879471138E-4     1.6609446908117103E-4    2.0834015780634948E-5    -1.1483564745931394E-5   1.0263325238155006E-4    4.732427485693416E-5     -7.606175098512757E-6    -6.0800499175935E-8      -1.24478180157704E-7     -3.485746412938662E-8    -3.433256016264226E-8    -2.3617040068133054E-9   -1.2971425686136717E-10
0.03                      0.05                     0                        2.4938462881679227E-4    0.012154168780002531     0.00772527172859306      0.021298040008853707     0.08425041610126681      0.12387210618302766      0.03666879443694355      2.809248403412662E-4     2.640022235599461E-4     1.6613652778665902E-4    2.0842366582319446E-5    -1.1479339491405243E-5   1.0265132568350054E-4    4.7322160631730226E-5    -7.611914177011186E-6    8.073427790094066E-8     1.652890375188419E-7     4.6285675842902206E-8    4.558867921792683E-8     3.1360016807443968E-9    1.7224179082570126E-10
0.05                      0.05                     0                        2.4048606664501832E-4    0.011887724685286729     0.007596791482578821     0.02092615758359215      0.08486240731056933      0.12453805132340888      0.0368172563727125       2.809809292714764E-4     2.6408250685459634E-4    1.661951121107462E-4     2.085592174354792E-5     -1.146735622886098E-5    1.0266841735485039E-4    4.731191546008105E-5     -7.621232064139348E-6    5.170637532177073E-8     1.0585958322448692E-7    2.9643722460630742E-8    2.9197330048064632E-8    2.008456434245068E-9     1.103124832980499E-10
0.06999999999999999       0.05                     0                        2.2842557558754907E-4    0.01146540608150717      0.00739188946005699      0.020310800051698184     0.08586938870345211      0.1255509033419844       0.03702874193395268      2.8101397663172394E-4    2.6415676797632715E-4    1.6625597071713577E-4    2.0873629313998023E-5    -1.1439636471294273E-5   1.0266338463241089E-4    4.7291191483512353E-5    -7.631131381620668E-6    8.423903220722894E-8     1.7246439699548437E-7    4.829498249612966E-8     4.7567728563027405E-8    3.2721385940961438E-9    1.7971897615285383E-10
0.09                      0.05                     0                        2.174275163895824E-4     0.010907358719382249     0.007120449289106858     0.019430342354763038     0.0873182849524577       0.12684410383403028      0.03726990950942462      2.8095639097465295E-4    2.641588944381382E-4     1.6627728506734272E-4    2.088959964723533E-5     -1.1384122520097949E-5   1.0259012944584484E-4    4.7251808942191856E-5    -7.635742892689462E-6    -1.0325459473435548E-7   -2.1139537042717326E-7   -5.9196772739190265E-8   -5.830535330850744E-8    -4.0107695399075045E-9   -2.2028755034941843E-10
0.11                      0.05                     0                        4.1178756146614706E-4    0.010051846104894378     0.00664513016016633      0.01794258916774808      0.08983744868638957      0.12905698365300017      0.03764818324423935      2.0752345193510407E-4    1.624706529278244E-4     1.3960408283893665E-4    3.399849369563144E-5     4.556279406239965E-5     -4.890453601561502E-6    -1.148012424287856E-5    -7.395724724724187E-6    -4.343861824795692E-8    -8.893282491685664E-8    -2.4903744178593628E-8   -2.4528729115604278E-8   -1.6873078372231281E-9   -9.26737142208949E-11
0.13                      0.05                     0                        6.437809206432772E-4     0.009151780506514377     0.00610986814478614      0.016678863662778314     0.09195922397258458      0.13125589784887234      0.03807199312202362      1.0718660773265668E-4    4.1239839967647326E-5    1.0405099968462696E-4    4.768679585750968E-5     9.20384788816515E-5      -1.0258633661850962E-4   -7.587569170081888E-5    -9.512221013000449E-6    -3.482488918964757E-8    -7.129775066446847E-8    -1.9965417096747677E-8   -1.9664766234915362E-8   -1.3527204784623431E-9   -7.429683444609858E-11
0.15000000000000002       0.05                     0                        6.697630895653342E-4     0.008448439684308699     0.005698285123579552     0.016172253281168676     0.09274608311933896      0.13252423996946922      0.03838811672473463      6.562798911295657E-5     2.2431581553298474E-5    9.111409753469798E-5     4.595777444999244E-5     5.689113365908736E-5     -5.791784907814662E-5    -7.453560672768681E-5    -1.4567401691894848E-5   1.1848551370463783E-7    2.425779610513734E-7     6.792879334527019E-8     6.690588207006274E-8     4.602391695105238E-9     2.52781812112451E-10
